Sentence_id,Word,Label (J),Label (M),Label (Z),Unnamed: 5,Unnamed: 6,Unnamed: 7,O,B-C,I-C,B-E,I-E,B-BE,I-BE,Total_Label
392.0,on,O,O,O,,,the,,,,,,,,O
392.0,in,O,O,O,,,turned,,,,,,,,O
392.0,driveway,O,O,O,,,car,,,,,,,,O
392.0,and,O,O,O,,,on,,,,,,,,O
392.0,service,O,O,O,,,in,,,,,,,,O
392.0,esc,O,O,O,,,driveway,,,,,,,,O
392.0,light,B-E,O,B-E,,,and,,,,,,,,B-E
392.0,came,I-E,O,I-E,,,service,,,,,,,,I-E
392.0,on,I-E,O,I-E,,,esc,,,,,,,,I-E
392.0,traction,I-E,O,I-E,,,light,,,,,,,,I-E
392.0,control,I-E,O,I-E,,,came,,,,,,,,I-E
392.0,stability,I-E,O,I-E,,,on,,,,,,,,I-E
392.0,control,I-E,O,I-E,,,traction,,,,,,,,I-E
392.0,and,I-E,O,I-E,,,control,,,,,,,,I-E
392.0,driver,I-E,O,I-E,,,stability,,,,,,,,I-E
392.0,front,I-E,O,I-E,,,control,,,,,,,,I-E
392.0,and,I-E,O,I-E,,,and,,,,,,,,I-E
392.0,lane,I-E,O,I-E,,,driver,,,,,,,,I-E
392.0,assist,I-E,O,I-E,,,front,,,,,,,,I-E
392.0,all,I-E,O,I-E,,,and,,,,,,,,I-E
392.0,disengaged,I-E,O,I-E,,,lane,,,,,,,,I-E
392.0,unable,I-E,O,I-E,,,assist,,,,,,,,I-E
392.0,to,I-E,O,I-E,,,all,,,,,,,,I-E
392.0,manually,I-E,O,I-E,,,disengaged,,,,,,,,I-E
392.0,turn,I-E,O,I-E,,,unable,,,,,,,,I-E
392.0,back,I-E,O,I-E,,,to,,,,,,,,I-E
392.0,on,I-E,O,I-E,,,manually,,,,,,,,I-E
392.0,through,O,O,O,,,turn,,,,,,,,O
392.0,steering,O,O,O,,,back,,,,,,,,O
392.0,controls,O,O,O,,,on,,,,,,,,O
392.0,stopped,O,O,O,,,through,,,,,,,,O
392.0,the,O,O,O,,,steering,,,,,,,,O
392.0,vehicle,O,O,O,,,controls,,,,,,,,O
392.0,parked,O,O,O,,,stopped,,,,,,,,O
392.0,in,O,O,O,,,the,,,,,,,,O
392.0,a,O,O,O,,,vehicle,,,,,,,,O
392.0,parking,O,O,O,,,parked,,,,,,,,O
392.0,lot,O,O,O,,,in,,,,,,,,O
392.0,and,O,O,O,,,a,,,,,,,,O
392.0,turned,O,O,O,,,parking,,,,,,,,O
392.0,on,O,O,O,,,lot,,,,,,,,O
392.0,and,O,O,O,,,and,,,,,,,,O
392.0,off,O,O,O,,,turned,,,,,,,,O
392.0,multiple,O,O,O,,,on,,,,,,,,O
392.0,times,O,O,O,,,and,,,,,,,,O
392.0,and,O,O,O,,,off,,,,,,,,O
392.0,the,O,O,O,,,multiple,,,,,,,,O
392.0,service,O,O,O,,,times,,,,,,,,O
392.0,esc,O,O,O,,,and,,,,,,,,O
392.0,light,O,O,O,,,the,,,,,,,,O
392.0,was,O,O,O,,,service,,,,,,,,O
392.0,still,O,O,O,,,esc,,,,,,,,O
392.0,on,O,O,O,,,light,,,,,,,,O
392.0,drove,O,O,O,,,was,,,,,,,,O
392.0,to,O,O,O,,,still,,,,,,,,O
392.0,destination,O,O,O,,,on,,,,,,,,O
392.0,with,O,O,O,,,drove,,,,,,,,O
392.0,the,O,O,O,,,to,,,,,,,,O
392.0,service,O,O,O,,,destination,,,,,,,,O
392.0,esc,O,O,O,,,with,,,,,,,,O
392.0,light,O,O,O,,,the,,,,,,,,O
392.0,still,O,O,O,,,service,,,,,,,,O
392.0,on,O,O,O,,,esc,,,,,,,,O
392.0,turned,O,O,O,,,light,,,,,,,,O
392.0,off,O,O,O,,,still,,,,,,,,O
392.0,vehicle,O,O,O,,,on,,,,,,,,O
392.0,waited,O,O,O,,,turned,,,,,,,,O
392.0,a,O,O,O,,,off,,,,,,,,O
392.0,few,O,O,O,,,vehicle,,,,,,,,O
392.0,minutes,O,O,O,,,waited,,,,,,,,O
392.0,turned,O,O,O,,,a,,,,,,,,O
392.0,it,O,O,O,,,few,,,,,,,,O
392.0,back,O,O,O,,,minutes,,,,,,,,O
392.0,on,O,O,O,,,turned,,,,,,,,O
392.0,and,O,O,O,,,it,,,,,,,,O
392.0,the,O,O,O,,,back,,,,,,,,O
392.0,service,O,O,O,,,on,,,,,,,,O
392.0,esc,O,O,O,,,and,,,,,,,,O
392.0,light,O,O,O,,,the,,,,,,,,O
392.0,was,O,O,O,,,service,,,,,,,,O
392.0,off,O,O,O,,,esc,,,,,,,,O
392.0,contacted,O,O,O,,,light,,,,,,,,O
392.0,local,O,O,O,,,was,,,,,,,,O
392.0,chevy,O,O,O,,,off,,,,,,,,O
392.0,dealers,O,O,O,,,contacted,,,,,,,,O
392.0,service,O,O,O,,,local,,,,,,,,O
392.0,department,O,O,O,,,chevy,,,,,,,,O
392.0,was,O,O,O,,,dealers,,,,,,,,O
392.0,told,O,O,O,,,service,,,,,,,,O
392.0,to,O,O,O,,,department,,,,,,,,O
392.0,drive,O,O,O,,,was,,,,,,,,O
392.0,around,O,O,O,,,told,,,,,,,,O
392.0,for,O,O,O,,,to,,,,,,,,O
392.0,a,O,O,O,,,drive,,,,,,,,O
392.0,couple,O,O,O,,,around,,,,,,,,O
392.0,more,O,O,O,,,for,,,,,,,,O
392.0,days,O,O,O,,,a,,,,,,,,O
392.0,and,O,O,O,,,couple,,,,,,,,O
392.0,see,O,O,O,,,more,,,,,,,,O
392.0,if,O,O,O,,,days,,,,,,,,O
392.0,the,O,O,O,,,and,,,,,,,,O
392.0,issue,O,O,O,,,see,,,,,,,,O
392.0,returns,O,O,O,,,if,,,,,,,,O
392.0,if,O,O,O,,,the,,,,,,,,O
392.0,it,O,O,O,,,issue,,,,,,,,O
392.0,does,O,O,O,,,returns,,,,,,,,O
392.0,return,O,O,O,,,if,,,,,,,,O
392.0,after,O,O,O,,,it,,,,,,,,O
392.0,a,O,O,O,,,does,,,,,,,,O
392.0,few,O,O,O,,,return,,,,,,,,O
392.0,days,O,O,O,,,after,,,,,,,,O
392.0,recommended,O,O,O,,,a,,,,,,,,O
392.0,to,O,O,O,,,few,,,,,,,,O
392.0,schedule,O,O,O,,,days,,,,,,,,O
392.0,service,O,O,O,,,recommended,,,,,,,,O
393.0,autopilot,O,O,O,,,to,,,,,,,,O
393.0,was,O,O,O,,,schedule,,,,,,,,O
393.0,engaged,O,O,O,,,service,,,,,,,,O
393.0,the,O,O,O,,,autopilot,,,,,,,,O
393.0,tesla,O,O,O,,,was,,,,,,,,O
393.0,vehicle,O,O,O,,,engaged,,,,,,,,O
393.0,sensors,O,O,O,,,the,,,,,,,,O
393.0,failed,O,O,O,,,tesla,,,,,,,,O
393.0,to,O,O,O,,,vehicle,,,,,,,,O
393.0,recognize,O,O,O,,,sensors,,,,,,,,O
393.0,2,O,O,O,,,failed,,,,,,,,O
393.0,parked,O,O,O,,,to,,,,,,,,O
393.0,vehicles,O,O,O,,,recognize,,,,,,,,O
393.0,on,O,O,O,,,2,,,,,,,,O
393.0,the,O,O,O,,,parked,,,,,,,,O
393.0,right,O,O,O,,,vehicles,,,,,,,,O
393.0,side,O,O,O,,,on,,,,,,,,O
393.0,of,O,O,O,,,the,,,,,,,,O
393.0,the,O,O,O,,,right,,,,,,,,O
393.0,street,O,O,O,,,side,,,,,,,,O
393.0,while,O,O,O,,,of,,,,,,,,O
393.0,driving,O,O,O,,,the,,,,,,,,O
393.0,and,O,O,O,,,street,,,,,,,,O
393.0,collided,O,O,O,,,while,,,,,,,,O
393.0,with,O,O,O,,,driving,,,,,,,,O
393.0,them,O,O,O,,,and,,,,,,,,O
393.0,anti-collision,B-C,B-C,B-C,,,collided,,,,,,,,B-C
393.0,mechanism,I-C,I-C,I-C,,,with,,,,,,,,I-C
393.0,and,I-C,I-C,I-C,,,them,,,,,,,,I-C
393.0,auto-braking,I-C,I-C,I-C,,,anti-collision,,,,,,,,I-C
393.0,failed,I-C,I-C,I-C,,,mechanism,,,,,,,,I-C
393.0,to,I-C,I-C,I-C,,,and,,,,,,,,I-C
393.0,apply,I-C,I-C,I-C,,,auto-braking,,,,,,,,I-C
393.0,resulting,O,O,O,,,failed,,,,,,,,O
393.0,in,O,O,O,,,to,,,,,,,,O
393.0,collision,B-E,B-E,B-E,,,apply,,,,,,,,B-E
394.0,power,B-E,B-E,B-E,,,resulting,,,,,,,,B-E
394.0,steering,I-E,I-E,I-E,,,in,,,,,,,,I-E
394.0,randomly,I-E,I-E,I-E,,,collision,,,,,,,,I-E
394.0,failed,I-E,I-E,I-E,,,power,,,,,,,,I-E
394.0,when,O,O,O,,,steering,,,,,,,,O
394.0,i,O,O,O,,,randomly,,,,,,,,O
394.0,turned,O,O,O,,,failed,,,,,,,,O
394.0,the,O,O,O,,,when,,,,,,,,O
394.0,car,O,O,O,,,i,,,,,,,,O
394.0,on,O,O,O,,,turned,,,,,,,,O
394.0,to,O,O,O,,,the,,,,,,,,O
394.0,pull,O,O,O,,,car,,,,,,,,O
394.0,it,O,O,O,,,on,,,,,,,,O
394.0,out,O,O,O,,,to,,,,,,,,O
394.0,of,O,O,O,,,pull,,,,,,,,O
394.0,garage,O,O,O,,,it,,,,,,,,O
394.0,power,O,O,O,,,out,,,,,,,,O
394.0,steering,O,O,O,,,of,,,,,,,,O
394.0,assists,O,O,O,,,garage,,,,,,,,O
394.0,fault,O,O,O,,,power,,,,,,,,O
394.0,or,O,O,O,,,steering,,,,,,,,O
394.0,something,O,O,O,,,assists,,,,,,,,O
394.0,unable,O,O,O,,,fault,,,,,,,,O
394.0,to,O,O,O,,,or,,,,,,,,O
394.0,steer,O,O,O,,,something,,,,,,,,O
394.0,the,O,O,O,,,unable,,,,,,,,O
394.0,car,O,O,O,,,to,,,,,,,,O
394.0,easily,O,O,O,,,steer,,,,,,,,O
394.0,read,O,O,O,,,the,,,,,,,,O
394.0,online,O,O,O,,,car,,,,,,,,O
394.0,that,O,O,O,,,easily,,,,,,,,O
394.0,this,O,O,O,,,read,,,,,,,,O
394.0,is,O,O,O,,,online,,,,,,,,O
394.0,a,O,O,O,,,that,,,,,,,,O
394.0,pretty,O,O,O,,,this,,,,,,,,O
394.0,common,O,O,O,,,is,,,,,,,,O
394.0,problem,O,O,O,,,a,,,,,,,,O
394.0,with,O,O,O,,,pretty,,,,,,,,O
394.0,this,O,O,O,,,common,,,,,,,,O
394.0,model,O,O,O,,,problem,,,,,,,,O
394.0,year,O,O,O,,,with,,,,,,,,O
394.0,can,O,O,O,,,this,,,,,,,,O
394.0,happen,O,O,O,,,model,,,,,,,,O
394.0,while,O,O,O,,,year,,,,,,,,O
394.0,driving,O,O,O,,,can,,,,,,,,O
394.0,all,O,O,O,,,happen,,,,,,,,O
394.0,surrounding,O,O,O,,,while,,,,,,,,O
394.0,years,O,O,O,,,driving,,,,,,,,O
394.0,have,O,O,O,,,all,,,,,,,,O
394.0,been,O,O,O,,,surrounding,,,,,,,,O
394.0,recalled,O,O,O,,,years,,,,,,,,O
394.0,already,O,O,O,,,have,,,,,,,,O
394.0,was,O,O,O,,,been,,,,,,,,O
394.0,lucky,O,O,O,,,recalled,,,,,,,,O
394.0,i,O,O,O,,,already,,,,,,,,O
394.0,was,O,O,O,,,was,,,,,,,,O
394.0,not,O,O,O,,,lucky,,,,,,,,O
394.0,on,O,O,O,,,i,,,,,,,,O
394.0,a,O,O,O,,,was,,,,,,,,O
394.0,high,O,O,O,,,not,,,,,,,,O
394.0,speed,O,O,O,,,on,,,,,,,,O
394.0,road,O,O,O,,,a,,,,,,,,O
394.0,or,O,O,O,,,high,,,,,,,,O
394.0,could,O,O,O,,,speed,,,,,,,,O
394.0,have,O,O,O,,,road,,,,,,,,O
394.0,had,O,O,O,,,or,,,,,,,,O
394.0,an,O,O,O,,,could,,,,,,,,O
394.0,accident,O,O,O,,,have,,,,,,,,O
394.0,as,O,O,O,,,had,,,,,,,,O
394.0,would,O,O,O,,,an,,,,,,,,O
394.0,not,O,O,O,,,accident,,,,,,,,O
394.0,have,O,O,O,,,as,,,,,,,,O
394.0,been,O,O,O,,,would,,,,,,,,O
394.0,able,O,O,O,,,not,,,,,,,,O
394.0,to,O,O,O,,,have,,,,,,,,O
394.0,steer,O,O,O,,,been,,,,,,,,O
394.0,the,O,O,O,,,able,,,,,,,,O
394.0,car,O,O,O,,,to,,,,,,,,O
395.0,power,B-E,O,B-C,,,steer,,,,,,,,B-E
395.0,steering,I-E,O,I-C,,,the,,,,,,,,I-E
395.0,assist,I-E,O,I-C,,,car,,,,,,,,I-E
395.0,fault,I-E,O,I-C,,,power,,,,,,,,I-E
395.0,came,I-E,O,I-C,,,steering,,,,,,,,I-E
395.0,on,I-E,O,I-C,,,assist,,,,,,,,I-E
395.0,and,I-E,O,O,,,fault,,,,,,,,I-E
395.0,i,I-E,O,B-E,,,came,,,,,,,,I-E
395.0,lost,I-E,O,I-E,,,on,,,,,,,,I-E
395.0,power,I-E,O,I-E,,,and,,,,,,,,I-E
395.0,steering,I-E,O,I-E,,,i,,,,,,,,I-E
395.0,fortunately,O,O,O,,,lost,,,,,,,,O
395.0,i,O,O,O,,,power,,,,,,,,O
395.0,was,O,O,O,,,steering,,,,,,,,O
395.0,in,O,O,O,,,fortunately,,,,,,,,O
395.0,my,O,O,O,,,i,,,,,,,,O
395.0,driveway,O,O,O,,,was,,,,,,,,O
395.0,and,O,O,O,,,in,,,,,,,,O
395.0,not,O,O,O,,,my,,,,,,,,O
395.0,on,O,O,O,,,driveway,,,,,,,,O
395.0,the,O,O,O,,,and,,,,,,,,O
395.0,interstate,O,O,O,,,not,,,,,,,,O
396.0,tl,O,O,O,,,on,,,,,,,,O
396.0,the,O,O,O,,,the,,,,,,,,O
396.0,contact,O,O,O,,,interstate,,,,,,,,O
396.0,owns,O,O,O,,,tl,,,,,,,,O
396.0,a,O,O,O,,,the,,,,,,,,O
396.0,2014,O,O,O,,,contact,,,,,,,,O
396.0,infiniti,O,O,O,,,owns,,,,,,,,O
396.0,q50,O,O,O,,,a,,,,,,,,O
396.0,the,O,O,O,,,2014,,,,,,,,O
396.0,contact,O,O,O,,,infiniti,,,,,,,,O
396.0,stated,O,O,O,,,q50,,,,,,,,O
396.0,that,O,O,O,,,the,,,,,,,,O
396.0,whiled,O,O,O,,,contact,,,,,,,,O
396.0,driving,O,O,O,,,stated,,,,,,,,O
396.0,the,B-C,B-C,B-C,,,that,,,,,,,,B-C
396.0,steering,I-C,I-C,I-C,,,whiled,,,,,,,,I-C
396.0,wheel,I-C,I-C,I-C,,,driving,,,,,,,,I-C
396.0,seized,I-C,I-C,I-C,,,the,,,,,,,,I-C
396.0,and,I-C,I-C,I-C,,,steering,,,,,,,,I-C
396.0,became,I-C,I-C,I-C,,,wheel,,,,,,,,I-C
396.0,difficult,I-C,I-C,I-C,,,seized,,,,,,,,I-C
396.0,to,I-C,I-C,I-C,,,and,,,,,,,,I-C
396.0,turn,I-C,I-C,I-C,,,became,,,,,,,,I-C
396.0,as,O,O,O,,,difficult,,,,,,,,O
396.0,a,O,O,O,,,to,,,,,,,,O
396.0,result,O,O,O,,,turn,,,,,,,,O
396.0,the,B-E,B-E,B-E,,,as,,,,,,,,B-E
396.0,steering,I-E,I-E,I-E,,,a,,,,,,,,I-E
396.0,wheel,I-E,I-E,I-E,,,result,,,,,,,,I-E
396.0,was,I-E,I-E,I-E,,,the,,,,,,,,I-E
396.0,turned,I-E,I-E,I-E,,,steering,,,,,,,,I-E
396.0,with,I-E,I-E,I-E,,,wheel,,,,,,,,I-E
396.0,excessive,I-E,I-E,I-E,,,was,,,,,,,,I-E
396.0,forced,I-E,I-E,I-E,,,turned,,,,,,,,I-E
396.0,the,O,O,O,,,with,,,,,,,,O
396.0,power,O,O,O,,,excessive,,,,,,,,O
396.0,steering,O,O,O,,,forced,,,,,,,,O
396.0,assist,O,O,O,,,the,,,,,,,,O
396.0,warning,O,O,O,,,power,,,,,,,,O
396.0,light,O,O,O,,,steering,,,,,,,,O
396.0,illuminated,O,O,O,,,assist,,,,,,,,O
396.0,indicating,O,O,O,,,warning,,,,,,,,O
396.0,steering,O,O,O,,,light,,,,,,,,O
396.0,chassis,O,O,O,,,illuminated,,,,,,,,O
396.0,system,O,O,O,,,indicating,,,,,,,,O
396.0,control,O,O,O,,,steering,,,,,,,,O
396.0,error,O,O,O,,,chassis,,,,,,,,O
396.0,the,O,O,O,,,system,,,,,,,,O
396.0,vehicle,O,O,O,,,control,,,,,,,,O
396.0,was,O,O,O,,,error,,,,,,,,O
396.0,taken,O,O,O,,,the,,,,,,,,O
396.0,to,O,O,O,,,vehicle,,,,,,,,O
396.0,warren,O,O,O,,,was,,,,,,,,O
396.0,henry,O,O,O,,,taken,,,,,,,,O
396.0,infiniti,O,O,O,,,to,,,,,,,,O
396.0,dealer,O,O,O,,,warren,,,,,,,,O
396.0,2300,O,O,O,,,henry,,,,,,,,O
396.0,ne,O,O,O,,,infiniti,,,,,,,,O
396.0,151st,O,O,O,,,dealer,,,,,,,,O
396.0,st,O,O,O,,,2300,,,,,,,,O
396.0,north,O,O,O,,,ne,,,,,,,,O
396.0,miami,O,O,O,,,151st,,,,,,,,O
396.0,fl,O,O,O,,,st,,,,,,,,O
396.0,33181,O,O,O,,,north,,,,,,,,O
396.0,-305,O,O,O,,,miami,,,,,,,,O
396.0,652-9999,O,O,O,,,fl,,,,,,,,O
396.0,and,O,O,O,,,33181,,,,,,,,O
396.0,was,O,O,O,,,-305,,,,,,,,O
396.0,diagnosed,O,O,O,,,652-9999,,,,,,,,O
396.0,that,O,O,O,,,and,,,,,,,,O
396.0,power,O,O,B-C,,,was,,,,,,,,O
396.0,steering,O,O,I-C,,,diagnosed,,,,,,,,O
396.0,module,O,O,I-C,,,that,,,,,,,,O
396.0,might,O,O,I-C,,,power,,,,,,,,O
396.0,needed,O,O,I-C,,,steering,,,,,,,,O
396.0,to,O,O,I-C,,,module,,,,,,,,O
396.0,be,O,O,I-C,,,might,,,,,,,,O
396.0,replaced,O,O,I-C,,,needed,,,,,,,,O
396.0,or,O,O,I-C,,,to,,,,,,,,O
396.0,a,O,O,I-C,,,be,,,,,,,,O
396.0,software,O,O,I-C,,,replaced,,,,,,,,O
396.0,update,O,O,I-C,,,or,,,,,,,,O
396.0,the,O,O,O,,,a,,,,,,,,O
396.0,vehicle,O,O,O,,,software,,,,,,,,O
396.0,was,O,O,O,,,update,,,,,,,,O
396.0,not,O,O,O,,,the,,,,,,,,O
396.0,repaired,O,O,O,,,vehicle,,,,,,,,O
396.0,the,O,O,O,,,was,,,,,,,,O
396.0,manufacturer,O,O,O,,,not,,,,,,,,O
396.0,was,O,O,O,,,repaired,,,,,,,,O
396.0,made,O,O,O,,,the,,,,,,,,O
396.0,aware,O,O,O,,,manufacturer,,,,,,,,O
396.0,of,O,O,O,,,was,,,,,,,,O
396.0,the,O,O,O,,,made,,,,,,,,O
396.0,failure,O,O,O,,,aware,,,,,,,,O
396.0,but,O,O,O,,,of,,,,,,,,O
396.0,did,O,O,O,,,the,,,,,,,,O
396.0,not,O,O,O,,,failure,,,,,,,,O
396.0,assist,O,O,O,,,but,,,,,,,,O
396.0,the,O,O,O,,,did,,,,,,,,O
396.0,failure,O,O,O,,,not,,,,,,,,O
396.0,mileage,O,O,O,,,assist,,,,,,,,O
396.0,was,O,O,O,,,the,,,,,,,,O
396.0,approximately,O,O,O,,,failure,,,,,,,,O
396.0,8900000,O,O,O,,,mileage,,,,,,,,O
397.0,while,O,O,O,,,was,,,,,,,,O
397.0,driving,O,O,O,,,approximately,,,,,,,,O
397.0,my,O,O,O,,,8900000,,,,,,,,O
397.0,2013,O,O,O,,,while,,,,,,,,O
397.0,ford,O,O,O,,,driving,,,,,,,,O
397.0,flex,O,O,O,,,my,,,,,,,,O
397.0,the,B-E,O,B-E,,,2013,,,,,,,,B-E
397.0,power,I-E,O,I-E,,,ford,,,,,,,,I-E
397.0,steering,I-E,O,I-E,,,flex,,,,,,,,I-E
397.0,disappeared,I-E,O,I-E,,,the,,,,,,,,I-E
397.0,and,I-E,O,I-E,,,power,,,,,,,,I-E
397.0,i,I-E,O,I-E,,,steering,,,,,,,,I-E
397.0,almost,I-E,O,I-E,,,disappeared,,,,,,,,I-E
397.0,lost,I-E,O,I-E,,,and,,,,,,,,I-E
397.0,control,I-E,O,I-E,,,i,,,,,,,,I-E
397.0,of,I-E,O,I-E,,,almost,,,,,,,,I-E
397.0,the,I-E,O,I-E,,,lost,,,,,,,,I-E
397.0,vehicle,I-E,O,I-E,,,control,,,,,,,,I-E
397.0,i,O,O,O,,,of,,,,,,,,O
397.0,pulled,O,O,O,,,the,,,,,,,,O
397.0,over,O,O,O,,,vehicle,,,,,,,,O
397.0,and,O,O,O,,,i,,,,,,,,O
397.0,turned,O,O,O,,,pulled,,,,,,,,O
397.0,it,O,O,O,,,over,,,,,,,,O
397.0,off,O,O,O,,,and,,,,,,,,O
397.0,when,O,O,O,,,turned,,,,,,,,O
397.0,i,O,O,O,,,it,,,,,,,,O
397.0,started,O,O,O,,,off,,,,,,,,O
397.0,it,O,O,O,,,when,,,,,,,,O
397.0,back,O,O,O,,,i,,,,,,,,O
397.0,up,O,O,O,,,started,,,,,,,,O
397.0,the,O,O,O,,,it,,,,,,,,O
397.0,power,O,O,O,,,back,,,,,,,,O
397.0,steering,O,O,O,,,up,,,,,,,,O
397.0,returned,O,O,O,,,the,,,,,,,,O
397.0,to,O,O,O,,,power,,,,,,,,O
397.0,normal,O,O,O,,,steering,,,,,,,,O
397.0,i,O,O,O,,,returned,,,,,,,,O
397.0,stopped,O,O,O,,,to,,,,,,,,O
397.0,at,O,O,O,,,normal,,,,,,,,O
397.0,my,O,O,O,,,i,,,,,,,,O
397.0,destination,O,O,O,,,stopped,,,,,,,,O
397.0,but,O,O,O,,,at,,,,,,,,O
397.0,when,O,O,O,,,my,,,,,,,,O
397.0,i,O,O,O,,,destination,,,,,,,,O
397.0,returned,O,O,O,,,but,,,,,,,,O
397.0,to,O,O,O,,,when,,,,,,,,O
397.0,leave,O,O,O,,,i,,,,,,,,O
397.0,i,O,O,O,,,returned,,,,,,,,O
397.0,found,O,O,O,,,to,,,,,,,,O
397.0,that,O,O,O,,,leave,,,,,,,,O
397.0,the,O,O,O,,,i,,,,,,,,O
397.0,power,O,O,O,,,found,,,,,,,,O
397.0,steering,O,O,O,,,that,,,,,,,,O
397.0,was,O,O,O,,,the,,,,,,,,O
397.0,not,O,O,O,,,power,,,,,,,,O
397.0,responding,O,O,O,,,steering,,,,,,,,O
397.0,i,O,O,O,,,was,,,,,,,,O
397.0,drove,O,O,O,,,not,,,,,,,,O
397.0,it,O,O,O,,,responding,,,,,,,,O
397.0,home,O,O,O,,,i,,,,,,,,O
397.0,with,O,O,O,,,drove,,,,,,,,O
397.0,great,O,O,O,,,it,,,,,,,,O
397.0,difficulty,O,O,O,,,home,,,,,,,,O
397.0,this,O,O,O,,,with,,,,,,,,O
397.0,repeated,O,O,O,,,great,,,,,,,,O
397.0,several,O,O,O,,,difficulty,,,,,,,,O
397.0,times,O,O,O,,,this,,,,,,,,O
397.0,over,O,O,O,,,repeated,,,,,,,,O
397.0,the,O,O,O,,,several,,,,,,,,O
397.0,next,O,O,O,,,times,,,,,,,,O
397.0,two,O,O,O,,,over,,,,,,,,O
397.0,weeks,O,O,O,,,the,,,,,,,,O
397.0,functioning,O,O,O,,,next,,,,,,,,O
397.0,at,O,O,O,,,two,,,,,,,,O
397.0,the,O,O,O,,,weeks,,,,,,,,O
397.0,start,O,O,O,,,functioning,,,,,,,,O
397.0,of,O,O,O,,,at,,,,,,,,O
397.0,the,O,O,O,,,the,,,,,,,,O
397.0,day,O,O,O,,,start,,,,,,,,O
397.0,but,O,O,O,,,of,,,,,,,,O
397.0,failing,O,O,O,,,the,,,,,,,,O
397.0,after,O,O,O,,,day,,,,,,,,O
397.0,the,O,O,O,,,but,,,,,,,,O
397.0,vehicle,O,O,O,,,failing,,,,,,,,O
397.0,was,O,O,O,,,after,,,,,,,,O
397.0,turned,O,O,O,,,the,,,,,,,,O
397.0,off,O,O,O,,,vehicle,,,,,,,,O
397.0,the,O,O,O,,,was,,,,,,,,O
397.0,power,O,O,O,,,turned,,,,,,,,O
397.0,steering,O,O,O,,,off,,,,,,,,O
397.0,finally,O,O,O,,,the,,,,,,,,O
397.0,gave,O,O,O,,,power,,,,,,,,O
397.0,out,O,O,O,,,steering,,,,,,,,O
397.0,altogether,O,O,O,,,finally,,,,,,,,O
397.0,i,O,O,O,,,gave,,,,,,,,O
397.0,checked,O,O,O,,,out,,,,,,,,O
397.0,and,O,O,O,,,altogether,,,,,,,,O
397.0,found,O,O,O,,,i,,,,,,,,O
397.0,that,O,O,O,,,checked,,,,,,,,O
397.0,there,O,O,O,,,and,,,,,,,,O
397.0,was,O,O,O,,,found,,,,,,,,O
397.0,a,O,O,O,,,that,,,,,,,,O
397.0,recall,O,O,O,,,there,,,,,,,,O
397.0,that,O,O,O,,,was,,,,,,,,O
397.0,was,O,O,O,,,a,,,,,,,,O
397.0,announced,O,O,O,,,recall,,,,,,,,O
397.0,on,O,O,O,,,that,,,,,,,,O
397.0,june,O,O,O,,,was,,,,,,,,O
397.0,2,O,O,O,,,announced,,,,,,,,O
397.0,of,O,O,O,,,on,,,,,,,,O
397.0,2015,O,O,O,,,june,,,,,,,,O
397.0,for,O,O,O,,,2,,,,,,,,O
397.0,this,O,O,O,,,of,,,,,,,,O
397.0,exact,O,O,O,,,2015,,,,,,,,O
397.0,issue,O,O,O,,,for,,,,,,,,O
397.0,covering,O,O,O,,,this,,,,,,,,O
397.0,ford,O,O,O,,,exact,,,,,,,,O
397.0,flexes,O,O,O,,,issue,,,,,,,,O
397.0,from,O,O,O,,,covering,,,,,,,,O
397.0,2010,O,O,O,,,ford,,,,,,,,O
397.0,to,O,O,O,,,flexes,,,,,,,,O
397.0,2013,O,O,O,,,from,,,,,,,,O
397.0,i,O,O,O,,,2010,,,,,,,,O
397.0,scheduled,O,O,O,,,to,,,,,,,,O
398.0,forward,B-E,O,B-E,,,2013,,,,,,,,B-E
398.0,emergency,I-E,O,I-E,,,i,,,,,,,,I-E
398.0,braking,I-E,O,I-E,,,scheduled,,,,,,,,I-E
398.0,feb,I-E,O,I-E,,,forward,,,,,,,,I-E
398.0,activating,I-E,O,I-E,,,emergency,,,,,,,,I-E
398.0,when,I-E,O,I-E,,,braking,,,,,,,,I-E
398.0,not,I-E,O,I-E,,,feb,,,,,,,,I-E
398.0,needed,I-E,O,I-E,,,activating,,,,,,,,I-E
398.0,january,O,O,O,,,when,,,,,,,,O
398.0,11th,O,O,O,,,not,,,,,,,,O
398.0,2020,O,O,O,,,needed,,,,,,,,O
398.0,first,O,O,O,,,january,,,,,,,,O
398.0,day,O,O,O,,,11th,,,,,,,,O
398.0,of,O,O,O,,,2020,,,,,,,,O
398.0,owning,O,O,O,,,first,,,,,,,,O
398.0,infniti,O,O,O,,,day,,,,,,,,O
398.0,q50,O,O,O,,,of,,,,,,,,O
398.0,luxe,O,O,O,,,owning,,,,,,,,O
398.0,30t,O,O,O,,,infniti,,,,,,,,O
398.0,no,O,O,O,,,q50,,,,,,,,O
398.0,packages,O,O,O,,,luxe,,,,,,,,O
398.0,only,O,O,O,,,30t,,,,,,,,O
398.0,feb,O,O,O,,,no,,,,,,,,O
398.0,which,O,O,O,,,packages,,,,,,,,O
398.0,is,O,O,O,,,only,,,,,,,,O
398.0,standard,O,O,O,,,feb,,,,,,,,O
398.0,on,O,O,O,,,which,,,,,,,,O
398.0,all,O,O,O,,,is,,,,,,,,O
398.0,q50,O,O,O,,,standard,,,,,,,,O
